Author,Source,File Name,Name,Incipit,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-51-ar.txt,,تَرَى يا إِلهِي بِأَنَّ البَهَاءَ يَذْكرُكَ بَعْدَ الَّذِيْ وَرَدَ عَلَيهِ مِنَ البَلايا ما لا يَقْدِرُ أَنْ يُحْصِيَهُ أَحَدٌ إِلاَّ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-52-ar.txt,,سُبْحانَكَ يا إِلهِي أَسْئَلُكَ بِرَوائِحِ قَمِيصِ فَضْلِكَ الَّتِيْ تَضَوَّعَتْ فِي الإِمْكانِ بِأَمْرِكَ وَإِرادَتِكَ وَبِشَمْسِ مَشِيَّتِكَ الَّتِيْ أَضاءَتْ مِنْ أُفُقِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-53-ar.txt,,لَمْ أَدْرِ يا إِلهِي أَيَّ نارٍ جَعَلْتَها مُشْتَعِلَةً فِي أَرْضِكَ بِحَيْثُ لا يَسْتُرُها التُّرابُ وَلا يُخْمِدُها المِياهُ وَلا يَمْنَعُها,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-54-ar.txt,,سُبْحانَكَ يا إِلهِي وَفِّقْ عِبادَكَ وَإِمائَكَ عَلَى ذِكْرِكَ وَالاسْتِقامَةِ عَلَى حُبِّكَ، كَمْ مِنْ أَوْراقٍ سَقَطَتْ مِنْ أَرْياحِ الافْتِتانِ وَكَمْ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-55-ar.txt,,يا مَنْ بَلائُكَ دَوَآءُ صُدُورِ المُخْلِصِينَ وَذِكْرُكَ شِفاءُ أَفْئِدَةِ المُقَرَّبِينَ وَقُرْبُكَ حَيوةُ العاشِقِينَ وَوَصْلُكَ رَجَآءُ المُشْتاقِينَ وَهَجْرُكَ عَذابُ المُوَحِّدِيْنَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-56-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي هَذِهِ أَيّامٌ فِيْها فَرَضْتَ الصِّيامَ لِكُلِّ الأَنامِ، لِيُزَكى بِها أَنْفُسُهُمْ وَيَنْقَطِعُنَّ عَمَّا سِواكَ وَيَصْعَدَ مِنْ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-57-ar.txt,,شَهِدَ اللَّهُ لِنَفْسِهِ بِوَحْدانِيَّةِ نَفْسِهِ وَلِذاتِهِ بِفَرْدانِيَّةِ ذاتِهِ وَنَطَقَ بِلِسانِهِ فِي عَرْشِ بَقائِهِ وَعُلُوِّ كِبْرِيائِهِ بِأَنَّهُ لا إِلهَ إِلاَّ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-58-ar.txt,,سُبْحَانَكَ يا مَنْ ناداكَ أَلْسُنُ الكائِناتِ فِي أَزَلِ اللاَّبَداياتِ وَأبَدِ اللاَّنِهاياتِ، وَما وَصَلَ نِدآءُ أَحَدٍ مِنْهُمْ إِلى هَوآءِ بَقاءِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-59-ar.txt,,سُبْحَانَكَ يا إِلهِي لَكَ العِزَّةُ وَالجَلالُ وَالعَظَمَةُ وَالإِجْلالُ وَالسَّطْوَةُ وَالاسْتِجْلالُ وَالرِّفْعَةُ وَالإِفْضالُ وَالهَيْمَنَةُ وَالاسْتِقْلالُ، تُقَرِّبُ مَنْ تَشآءُ إِلى البَحْرِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-6-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي وَعِزَّتِكَ مِنْ تَتابُعِ البَلايا مُنِعَ القَلَمُ الأَعْلى مِنْ إِظْهارِ ما هُوَ المَسْتُورُ عَنْ أَنْظُرِ بَرِيَّتِكَ،,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-60-ar.txt,,سُبْحَانَكَ يا إِلهِي هذا رَأْسِيْ قَدْ وَضَعْتُهُ تَحْتَ سَيْفِ مَشِيَّتِكَ، وَهذا عُنُقِي مُتَرَصِّدٌ لِسَلاسِلِ إِرادَتِكَ، وَإِنَّ هذا قَلْبِيْ مُشْتاقٌ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-61-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي تَشْهَدُ بِأَنَّ مَشِيَّتَكَ غَلَبَتِ الأَشْياءَ كُلَّها وَسَبَقَتْ رَحْمَتُكَ مَنْ فِي الأَرْضِ وَالسَّماءِ، فَلَمَّا أَرَدْتَ إِظْهارَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-62-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي أَنْتَ الَّذِيْ لَمْ تَزَلْ كُنْتَ فِي عُلُوِّ القُدْرَةِ وَالقُوَّةِ وَالجَلالِ وَلا تَزالُ تَكُونُ فِي سُمُوِّ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-63-ar.txt,,يا إِلهِي تَرَى عَبْدَكَ جالِسًا فِي السِّجْنِ مُنْقَطِعًا عَنْ دُونِكَ وَناظِرًا إِلى أُفُقِ عِنايَتِكَ وَراجِيًا بَدائِعَ فَضْلِكَ، أَيْ رَبِّ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-64-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي وَسَيِّدِي تَسْمَعُ ضَجِيجَ المُشْتَاقِينَ فِي البُعْدِ وَالفِراقِ وَتَشْهَدُ حَنِينَ العارِفِينَ فِي الهَجْرِ وَالاشْتِياقِ، أَسْئَلُكَ بِالقُلُوبِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-65-ar.txt,,سُبْحَانَكَ يا إِلهِي تَعْلَمُ بِأَنِّي ما أَرَدْتُ فِي أَمْرِكَ نَفْسِيْ بَل نَفْسَكَ وَلا إِظْهارَ شَأْنِي بَلْ إِظْهارَ شَأْنِكَ وَما,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-66-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي تَرَى مَقَرِّي فِي السِّجْنِ الَّذِيْ كانَ خَلْفَ البُحُورِ وَالجِبالِ وَتَعْلَمُ ما وَرَدَ عَلَيَّ فِي حُبِّكَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-67-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي لَكَ الحَمْدُ بِما عَرَّفْتَنِي مَظْهَر نَفْسِكَ وَقَطَعْتَنِي عَنْ أَعْدائِكَ، وَكَشَفْتَ لِي أَعْمالَهُمْ وَأَفْعالَهُمْ فِي أَيَّامِكَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-68-ar.txt,,سُبْحَانَكَ يا إِلهِي تَرَانِي مَحْبُوسًا فِي هذا السِّجْنِ وَتَعْلَمُ بِأَنِّي ما وَرَدْتُ فِيه إِلاَّ فِي سَبِيلِكَ وَإِعلآءِ كَلِمَتِكَ وَإِظْهارِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-69-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي يَشْهَدُ لِسانُ سِرِّي وَجَهْرِي وَأَعْضائِي وَجَوارِحِي وَعُرُوقِي وَأَشْعارِي بِأَنَّكَ أَنْتَ اللَّهُ لا إِلهَ إِلاَّ أَنْتَ،,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-7-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي أَسْئَلُكَ بِهذا الظُّهُورِ الَّذِيْ فِيهِ بُدِّلَ الدَّيْجُورُ بِالبُكُورِ، وَبُنِيَ البَيْتُ المَعْمُورُ، وَنُزِّلَ اللَّوْحُ المَسْطُورُ، وَظَهَرَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-70-ar.txt,,يا إِلهِي قَدْ كادَ أَنْ يَصْفَرَّ ما نَبَتَ فِي رِضْوانِ عِزِّ فَرْدَانِيَّتِكَ فَأَيْنَ أَمْطارُ سَحَابِ رَحْمَتِكَ، وَعَرَّتْ أَغْصانُ سِدْرَةِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-71-ar.txt,,لَكَ الحَمْدُ يا إِلهِي بما أَظْهَرْتَ سُلْطانَ الأَيَّامِ الَّذِيْ بَشَّرْتَ بِهِ أَصْفِيائَكَ وَأَنْبِيَائَكَ فِي أَلْوَاحِ عِزِّ أَحَدِيَّتِكَ، وَفِيهِ تَجَلَّيْتَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-72-ar.txt,,سُبْحَانَكَ يا مَنْ بِيَدِكَ مَلَكُوتُ الاَسْمآءِ وَفِي قَبْضَةِ قُدْرَتِكَ مَنْ فِي الأَرْضِ وَالسَّمآءِ، أَسْئَلُكَ بِاسْمِكَ الأَبْهَى الَّذِيْ جَعَلْتَهُ هَدَفًا,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-73-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي أَسْئَلُكَ بِاسْمِكَ الكافِي بِأَنْ تَكفِيَ عَنَّا شَرَّ أَعْدائِكَ الَّذِينَ كَفَرُوا بِبُرْهانِكَ وَاعْتَرَضُوا عَلَى جَمالِكَ، وَبِاسْمِكَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-74-ar.txt,,أَيْ رَبِّ لَكَ الحَمْدُ عَلَى ما أَسْمَعْتَنِي نِدَائَكَ وَدَعَوْتَنِي إِلى نَفْسِكَ وَفَتَحْتَ عَيْنِيْ لِمُشَاهَدَةِ جَمالِكَ وَنَوَّرْتَ قَلْبِي بِعِرْفانِكَ وَقَدَّسْتَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-75-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي لَمْ أَدْرِ بِأَيِّ ذِكْرٍ أَذْكُرُكَ وَبِأَيِّ وَصْفٍ أُثْنِيكَ وَبِأَيِّ اسْمٍ أَدْعُوكَ، لَوْ أَدْعُوكَ بِاسْمِ المَالِكَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-76-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي كُلَّمَا أُرِيدُ أَنْ أَذْكُرَكَ يَمْنَعُنِي عُلُوُّكَ وَاقْتِدارُكَ لأنِّي لَوْ أَذْكُرُكَ بِدَوامِ جَبَرُوتِكَ وَبَقَاءِ مَلَكُوتِكَ أَرى,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-77-ar.txt,,يا مَنْ كُلُّ شَيْءٍ اضْطَرَبَ مِنْ سَطْوَتِكَ وَكُلُّ الأُمُورِ مَقْبُوضَةٌ فِي قَبْضَتِكَ وَكُلُّ الوُجُوهِ مُتَوَجِّهَةٌ إِلى شَطْرِ فَضْلِكَ وَرَحْمَتِكَ،,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-78-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي كُلَّمَا يَخْطُرُ بِقَلْبِي ذِكْرُكَ وَثَنائُكَ يَأْخُذُنِي الجَذْبُ وَالانْجِذابُ عَلَى شَأْنٍ يَمْنَعُنِي عَنِ الذَّكرِ وَالبَيِانِ وَيُرْجِعُنِي,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-79-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي أَشْهَدُ لِنَفْسِكَ كمَا شَهِدْتَ لِنَفْسِكَ بِنَفْسِكَ قَبْلَ خَلْقِ الاخْتِراعِ وَذِكْرِ الإِبْداعِ بِأَنّكَ أَنْتَ اللّهُ لا,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-8-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي تَرَى مَقَرِّيْ وَمَحْبَسِي وَابْتِلاَئِي، فَوَعِزَّتِكَ قَدْ عَجِزَ القَلَمُ عَنْ ذِكْرِهَا، وَالبَيانُ عَنْ بَيانِهَا وَشَرْحِهَا، لَمْ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-80-ar.txt,,يا مَنْ ذِكْرُكَ أَنِيسُ قُلُوبِ المُشْتاقِينَ وَاسْمُكَ حَبِيبُ أَفئِدَةِ المُخْلِصِينَ وَثَنائُكَ مَحْبُوبُ المُقَرَّبِينَ وَوَجْهُكَ مَقْصَدُ العارِفِينَ وَدائُكَ شِفآءُ صُدُورِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-81-ar.txt,,سُبْحَانَكَ يا مَنْ تَسْمَعُ ضَجيْجَ المُنْقَطِعينَ وَصَرِيخَ المُخْلِصِينَ وَتَرَى ما وَرَدَ عَلَيْهِمْ مِنْ طُغاةِ خَلْقِكَ وَعُصاةِ بَرِيَّتِكَ، فَوَعِزَّتِكَ يا,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-82-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي أَنْتَ الَّذِيْ خَلَقْتَ المُمْكِناتِ بِكَلِمَةِ أَمْرِكَ وَذَرَئْتَ المَوْجُوداتِ بِسَلْطَنَتِكَ وَاقْتِدارِكَ، كُلُّ عَزِيزٍ ذَلَّ عِنْدَ ظُهُوراتِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-83-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي تَرَى فَقْرِي وَافْتِقارِي وَضُرِّيْ وَاضْطِراري ْ وَعَجْزِيْ وَانْكِسَارِيْ وَنُدْبَتِي وَبُكَائِي وَحُزْنِيْ وَابْتِلائِيْ، فَوَعِزَّتِكَ قَدْ بَلَغْتُ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-84-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي أَسْئَلُكَ بِاسْمِكَ الَّذِيْ جَعَلْتَهُ قَيُّومًا عَلَى الأَسْمآءِ وَبِهِ انْشَقَّ حِجابُ السَّمآءِ وَأَشْرَقَ عَنْ أُفُقِها شَمْسُ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-85-ar.txt,,يا إِلهِي هذِهِ أَيَّامٌ فِيها فَرَضْتَ الصِّيامَ عَلَى عِبادِكَ، وَبِهِ طَرَّزْتَ دِيباجَ كِتابِ أَوامِرِكَ بَيْنَ بَرِيَّتِكَ، وَزَيَّنْتَ صَحائِفَ أَحْكَامِكَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-86-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي لَكَ الحَمْدُ بِما جَعَلْتَنِي مَرْجِعَ القَضَايا وَمَطْلَعَ البَلايا لِحَيوةِ عِبادِكَ وَخَلْقِكَ، فَوَعِزَّتِكَ يا مَحْبُوبَ العالَمِينَ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-87-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي هذا طَرْفِي قَدْ كانَ مُنْتَظِرًا بَدائِعَ رَحْمَتِكَ، وَهذِهِ أُذُنِي قَدْ أَرادَتْ إِصْغآءَ نَغَماتِكَ، وَهذا قَلْبِي,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-88-ar.txt,,سُبْحَانَكَ يا إِلهِي أَشْهَدُ بِأَنَّ كُلَّ ذِكْرٍ بَدِيعٍ مُنِعَ عَنِ الارْتِقآءِ إِلى سَمآءِ عِرفانِكَ وَكُلَّ ثَنآءٍ جَمِيلٍ مُنِعَ عَنِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-89-ar.txt,,لَمْ أَدْرِ يا إِلهِي بِأَيِّ نارٍ أَوْقَدْتَ سِرَاجَ أَمْرِكَ وَبِأَيِّ زُجاجَةٍ حَفِظْتَهُ مِنْ أَعَادِي نَفْسِكَ، فَوَعِزَّتِكَ صِرْتُ مُتَحَيِّرًا فِي,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-9-ar.txt,,سُبْحانَكَ اللَّهُمَّ يا إِلهِي، لَمْ أَدْرِ بِأَيِّ ماءٍ خَلَقْتَنِي وَبِأَيِّ نارٍ اشْتَعَلْتَنِي وَبِأَيِّ تُرابٍ عَجَنْتَنِي، قَدْ تَمَّتْ أَمْوَاجُ البُحُورِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-90-ar.txt,,سُبْحَانَكَ يا إِلهِي أَنْتَ تَعْلَمُ بِأَنِّي ما أَرَدْتُ لِنَفْسِي راحَةً فِي حُبِّكَ وَلا سُكُونًا فِي أَمْرِكَ وَلا اصْطِبارًا فِي,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-91-ar.txt,,سُبْحَانَكَ يا إِلهِي ما أَعْظَمَ قُدْرَتَكَ وَسُلْطَانَكَ وَما أَكْبَرَ قُوَّتَكَ وَاقْتِدارَكَ، أَظْهَرْتَ مَنْ يَنْطِقُ بِاسْمِكَ بَيْنَ سَمائِكَ وَأَرْضِكَ وَأَمَرْتَهُ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-92-ar.txt,,سُبْحَانَكَ يا إِلهِي لَوْلا البَلايا فِي سَبِيلِكَ مِنْ أَيْنَ تَظْهَرُ مَقاماتُ عاشِقِيكَ، وَلَوْلا الرَّزَايا فِي حُبِّكَ بِأَيِّ شَيْءٍ تُبَيَّنُ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-93-ar.txt,,سُبْحَانَكَ يا إِلهِي قَدْ اسْتَظَلَّتْ فِي ظِلِّ سِدرَةِ وَحْدانِيَّتِكَ أَمَةٌ مِنْ إِمَائِكَ الَّتِيْ آمَنَتْ بِكَ وَبِآياتِكَ، يا إِلهِي فَأَشْرِبْها,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-94-ar.txt,,يا إِلهِي يَحْتَرِقُ قَلبُ المُشْتاقِ مِنْ نَارِ الاشْتِياقِ، وَتَبْكِي عُيُونُ العُشَّاقِ مِنْ سَطْوَةِ الفِراقِ، وَارْتَفَعَ ضَجِيجُ الآمِلِينَ مِنْ كُلِّ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-95-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي فَأَمْطِرْ مِنْ سَحابِ فَيْضِ فَضْلِكَ ما تُطَهَّرُ بِهِ أَفْئِدَةُ عِبادِكَ عَمَّا يَحْجُبُهُمْ عَنِ النَّظَرِ إِلى,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-96-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي بِاسْمِكَ الَّذِيْ بِهِ اخْضَرَّتْ سِدْراتُ رِضْوانِ أَمْرِكَ، وَأَثْمَرَتْ بِفَواكهِ القُدْسِ فِي هذَا الرَّبِيِعِ الَّذِيْ فِيهِ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-97-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي أَسْئَلُكَ بِاسْمِكَ الَّذِيْ مِنْهُ تَمَوَّجَ فِي كُلِّ قَطْرَةٍ بُحُورُ رَحْمَتِكَ وَأَلْطَافِكَ، وَظَهَرَ فِي كُلِّ ذَرَّةٍ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-98-ar.txt,,سُبْحَانَكَ يا مَنْ فِي قَبْضَتِكَ زِمَامُ أَفْئِدَةِ العارِفِينَ وَفِي يَمِينِكَ مَنْ فِي السَّمَواتِ وَالأَرَضِينَ، تَفْعَلُ ما تَشآءُ بِقُدْرَتِكَ وَتَحْكُمُ,
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-99-ar.txt,,سُبْحَانَكَ اللَّهُمَّ يا إِلهِي أَسْئَلُكَ بِمَطْلَعِ آياتِكَ وَمَظْهَرِ أَسْمائِكَ وَمَخْزَنِ إِلْهامِكَ وَمَكْمَنِ عِلْمِكَ، بِأَنْ تُرْسِلَ عَلَى أَحِبَّائِكَ ما يَجْعَلُهُمْ,
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-1-ar.txt,,هو الناظر العليم الحكيم قُلْ سُبْحانَك يا مَنْ بِاسْمِكَ فُتِحَ بابُ الْعِرْفانِ عَلى مَنْ فِي الإِمْكانِ وَبِإِرادَتِكَ نُزِّلَتْ آياتُ,
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-10-ar.txt,,"يا إِلهِيْ وَمَحْبُوْبِيْ وَمُحَرِّكِيْ وَمُجْذِبِيْ وَالْمُنادِيْ فِيْ قَلْبِيْ وَمَحْبُوْبَ سِرِّيْ, لَكَ الْحَمْدُ بِما جَعَلْتَنِيْ مُقْبِلاً إِلى وَجْهِكَ وَمُشْتَعِلاً بِذِكْرِكَ",
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-11-ar.txt,,"سُبْحانَكَ اللّهُمَّ يا إِلهِيْ, أَسْئَلُكَ بِاسْمِكَ الَّذِيْ بِهِ اضْطَرَبَتِ السّاعَةُ وَتَزَلْزَلَتِ القِيمَةُ بِأَنْ تَجْعَلَنِيْ مِنَ الَّذِيْنَ لا يَتَحَرَّكُوْنَ إِلاَّ",
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-12-ar.txt,,"سُبْحانَكَ اللّهُمَّ يا إِلهِي تَرى الْمَظْلُوْمَ بَيْنَ أَيادِي الظّالِمِيْنَ مِنْ خَلْقِكَ وَالْمُشْرِكِيْنَ مِنْ بَرِيَّتِكَ, أَسْئَلُكَ بِقُدْرَتِكَ الَّتِيْ أَظْهَرْتَها مِنْ",
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-13-ar.txt,,يا إِلهِي أَسْئَلُكَ بِاسْمِكَ الَّذِيْ بِهِ انْجَذَبَتْ قُلُوْبُ الْمُقَرَّبِيْنَ إِلى أُفُقِ وَحْيِكَ وَأَفْئِدَةُ الْمُخْلِصِيْنَ إِلى مَطْلِعِ آياتِكَ بِأَنْ تَجْعَلَنِيْ,
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-14-ar.txt,,"سُبْحانَكَ اللّهُمَّ يا إِلهِيْ, أَسْئَلُكَ بِاسْمِكَ الَّذِيْ بِهِ أَخَذَتِ الزَّلازِلُ قَبائِلَ الأَرْضِ كُلَّها إِلاَّ مَنْ نَبَذَ الْوَرَى عَنْ وَراهُ",
