Author,Source,File Name,Name,Incipit
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-31-ar.txt,,بسم الله الأقدس العلي الأعلي يا إلهي لك الحمد يا إلهي بما اخترتنا لقضايك واختصصتنا لحمل البلايا في حبك
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-123-ar.txt,,هو الشاهد الخبير ذكر المظلوم احد احبايه في السجن ليطمين بعناية الله رب‌العالمين قد حضر كتابك و قريه المجد
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-484-fa.txt,,هو المشرق من افق الايقان بعنايت حق فايز شدي لله الحمد و بصراطش آگاه گشتي لله الفضل ذكرت مذكور
Bahá'u'lláh,مجموعة الواح مباركة طبعة مصر,bahaullah-amtm-18-fa.txt,,بسم الذي بذكره تحيي قلوب أهل الملأ الأعلي سبحانك اللهم يا إلهي تشهد و تري كيف ابتليت بين عبادك
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-72-ar.txt,,هو الشاهد الخبير يذكر المظلوم من أقبل إلي الله الفرد العليم الذي أتي بالحق وأظهر ما كان مكنونا في
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-177-fa.txt,,بسمي الأعظم الأعلي أن اشهد بما نطق به لسان الرحمن فيملكوت البيان وقم علي خدمة أمره العزيز العظيم إنه
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-86-ar.txt,,هذه سورة الاحزان قد نزلت من لدي الرحمن للذي توجه الي شطر السبحان في هذا الزمان الذي كل انفضوا
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-57-ar.txt,,بسمي الاقدس الاعظم يا ‌امتي ‌قد ذكر‌ ذكرك في محضري و يذكرك لسان عنايتي في‌ملكوت ظهوري العزيز‌البديع ان اشكري
Bahá'u'lláh,,bahaullah-ki-fa.txt,,بسم ربنا العلي الاعلي الباب المذكور في بيان أن العباد لن يصلوا إلي شاطي بحر العرفان إلا بالانقطاع الصرف
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-75-fa.txt,,بنام خداوند مهربان جميع ناس را به ‌استقامت امر نموديم مع‌ذلك بعضي از اصحاب به ‌مجرد مشاهده اعمال مردوده
Bahá'u'lláh,ادعيه مباركه، جلد ١,bahaullah-am1-63-ar.txt,,يا إلهي لك الحمد بما توجه إلي لحاظك أسيلك باسمك الأعظم بأن تجعلني مستقيما علي حبك علي شأن لا
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-34-ar.txt,,بسم‌الله العزيز المتعال هذا كتاب نزل من لدي العزيز الوهاب لمن اراد‌الله و انقطع عن كل مشرك مرتاب طوبي
Bahá'u'lláh,مجموعة الواح مباركة طبعة مصر,bahaullah-amtm-47-ar.txt,,هو العالم الحكيم إلهي إلهي لك الحمد بما جعلتني معترفا بوحدانيتك و مقرا بفردانيتك و مذعنا بما أنزلته في
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-114-fa.txt,,بسمي الأعز الأبهي ذكر من لدنا لمن آمن بالله الفرد الخبير ليجذبه مرة إلي جبروتي وطورا إلي ملكوتي وأخري
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-11-ar.txt,,هو البهي في أفق الأبهي هذا كتاب ينطق بالحق وجعله الله آية ظهوره وسلطان أمره بين السموات والأرض وإنه
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-210-ar.txt,,بسمه المهيمن علي الاسمآء هل تري ما عبر و هل تجد ما غبر لم ادر لم يحزن البشر فاعتبروا
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-49-ar.txt,,بسمه المهيمن علي العالم قد حضر لدي المظلوم كتاب و كان فيه اسماء الذين توجهوا الي الله المهيمن القيوم
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-52-ar.txt,,هو الله تعالي شأنه سبحانك اللهم يا فالق الإصباح ومسخر الأرياح لم أدر بأي لسان أحمدك وبأي قلم أكتب
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-83-ar.txt,,سبحانك اللهم يا مظهر البينات ومالك الأسماء والصفات أسيلك بنورك الذي سطع من أفق ظهورك واستضاء به آفاق مداين
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-169-fa.txt,,بسمه المهيمن علي الأسمآء حضرت خاتم انبيا روح ما سواه فداه از مشرق امر الهي ظاهر و با عنايت
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-101-fa.txt,,بنام مظلوم آفاق از ‌قبل از قلم‌اعلي نازل كه سماء مقام انساني از دو نير روشن و منير و
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-170-ar.txt,,بسم الله الاقدس الابهي هذا كتاب من لدنا الي الذي زين بطراز رحمة ربه العزيز الحكيم و انطقه جذب
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-19-ar.txt,,سبحانك اللهم يا إلهي أسيلك باسمك الأعظم الذي به أحييت العباد وعمرت البلاد بأسمايك الحسني وصفاتك العليا بأن تؤيد
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-67-fa.txt,,هو الشاهد العالم السميع شهد الله أنه لا إله إلا هو والذي أتي من سمآء الأمر إنه لهو الغيب
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-471-ar.txt,,هو العلي الاعلي كتاب الرحمن نزل بالحق لدي الله رب العالمين ويأمر الناس بالعدل و بما انزل الله في
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-320-ar.txt,,هو الناظر من افقه الاعلي لوح محفوظ مي‌فرمايد آيات نازل و بينات ظاهر و نير امر از افق اقتدار
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-114-ar.txt,,لك الحمد يا مالك الوجود بما أيدتني علي الإقبال إليك والحضور أمام وجهك بعد علمك بجريراتي أشهد أنك العطوف
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-209-fa.txt,,بسمي الذي به هاج عرف الرحمن في الإمكان امروز كتاب ما بين احزاب بقد أتي الوهاب ناطق يوم يوم
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-54-ar.txt,,إلهي إلهي لك الحمد بما أظهرت صراطك بين عبادك ودعوت الناس إلي مشرق وحيك ومطلع إلهامك ومصدر أوامرك وأحكامك
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-197-ar.txt,,الاقدم الاعظم ذكر من لدنا للتي اقبلت الي قبلة العالم و شربت رحيق الفضل من ايادي الطاف ربها العزيز
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-85-ar.txt,,هو العزيز العظيم قل سبحانك اللهم أسيلك بندايك الأحلي وباسم اسمك الأعظم الأبهي وبكتابك المبين وأمرك المحكم المتين أن
Bahá'u'lláh,oceanoflights.org,bahaullah-st-179-1-ar.txt,,هو المعزي المحزون أن يا قلم قد أتتك مصيبة كبري ورزية عظمي التي ناحت بها أهل الفردوس الأعلي والجنة
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-430-fa.txt,,هو الاقدس الاعظم العلي الابهي شهد الله انه لا اله الا هو و الذي ينطق انه لمكلم موسي في
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-101-ar.txt,,سبحانك اللهم يا إلهي تري ما عجزت ألسن ما سواك عن ذكره وتشهد ما تكلكل عن بيانه غيرك بحيث
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-32-ar.txt,,هو‌ المقتدر ‌المهيمن ‌القيوم كتاب نزل بالحق لمن توجه الي الافق الاعلي و ‌امن بالله رب العالمين قل قد
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-64-ar.txt,,سبحانك اللهم يا إلهي وسيدي تسمع ضجيج المشتاقين في البعد والفراق وتشهد حنين العارفين في الهجر والاشتياق أسيلك بالقلوب
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-87-fa.txt,,هو المستوي علي العرش قلم اعلي ذكر رضا ميفرمايد و او را بما يحب ويرضي امر مينمايد انشاء الله
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-29-ar.txt,,بسم ربنا الأقدس الأعظم العلي الأبهي هو المنادي بين الأرض والسماء وهو الظاهر بالاسم الأعظم في العالم أسأل بك
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-189-ar.txt,,الاقدس الامنع الاعظم كتاب من لدنا لمن اقبل الي الافق الاعلي اذ ظهر باسمي الابهي و آمن بالله رب
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-217-fa.txt,,بنام مقصود عارفان نغمات و تغنيات و تغردات طيور عرفان آنجناب كه بر افنان سدرهٴ دانش مرتفع بود بشرف
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-162-ar.txt,,سبحانك اللهم يا إلهي أسيلك بزفرات قلوب العاشقين ودموع عيون المشتاقين بأن لا تجعلني محروما من نفحات رحمانيتك في
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-79-fa.txt,,هو الشاهد الناظر العليم الحكيم يا إبراهيم عليك بهآء هذا النبإ العظيم الذي به أنجز الله وعده وأظهر سلطانه
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-51-ar.txt,,هو‌ المهيمن ‌علي ‌الاسمآء ذكر من لدنا لمن وفي بعهد الله اذ اتي الموعود و‌ تم الميقات ليفرح بعناية
Bahá'u'lláh,oceanoflights.org,bahaullah-st-070-1-ar.txt,,بسمه الأبهي أن يا رييس اسمع نداء الله الملك المهيمن القيوم إنه ينادي بين الأرض والسماء ويدع الكل إلي
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-60-ar.txt,,بسم الله البهي الابهي ذ ب قد ارسل اليك من يمن السبحان ما نزل لك من سمآء رحمة ربك
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-343-ar.txt,,بسم الله الاقدس الابهي هذا ذكر من لدنا الي التي آمنت بالله فالق الاصباح لتجد من اثر الله ما
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-99-fa.txt,,بسمي الغفور الكريم يا اسمعيل ندايت باصغاي مالك اسما فايز و جواب از سماء مشيت الهي نازل انشاءالله در
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-37-ar.txt,,بسم ربنا الأقدس الأعظم العلي الأبهي لك الحمد يا إلهي ولك الشكر يا مقصودي ومقصود من في السموات والأرضين
Bahá'u'lláh,oceanoflights.org,bahaullah-st-197-05-fa.txt,,الأقدس الأبهي يا أيها الموسوم بركن الأول من اسمي آنچه در فقره مكنونه ادراك نموديد و اظهار داشتيد مطابق
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-113-ar.txt,,بسم الله البهي الابهي هذا كتاب من لذنا الي الذي اخذته نفحات آيات ربه الرحمن و فاز بانوار الهدي
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-75-fa.txt,,الأقدس الأعظم الأعلم قد حضر لدي العرش كتاب أحد من أفناني الذي اقتبس من مشكوة البيان وفاز بالعرفان إذ
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-162-ar.txt,,بسم الله الاقدس الابهي ان استمع ندآيي عن جهة العرش انه لا اله الاهو المهيمن القيوم فاعلم قد اخرجونا
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-147-fa.txt,,إلهي إلهي به چه لسان وبه چه استعداد ميتوانيم تدارك عملهاي ناكرده را نماييم پا در گل غفلت فرو
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-373-fa.txt,,بنام خداوند بينا يا غلام رضا انسان را بمثابه سيف مشاهده نما تا در غلاف است جوهر آن مستور
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-185-ar.txt,,الاقدس الاعظم ان يا عطاء‌الله قد اشرقت عطية ربك من افق عطايه ان اقبل اليها بخضوع و اناب انها
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-3-fa.txt,,هو العلي في أفق الأعلي أن يا حرف الميم اسمع ندايي ولا تكن من الصابرين ثم اشهد في نفسك
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-97-ar.txt,,سبحانك يا من في قبضتك زمام الكاينات وفي يمين اقتدارك ملكوت الممكنات أسيلك بأن تقدر لكل مقبل كوثر لقايك
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-106-ar.txt,,بسم ربنا الأقدس العلي الأبهي سبحانك يا من باسمك فتحت الأبواب في ملكوت الإنشاء وماج بحر الوصال لمن أقبل
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-332-ar.txt,,الاقدس الامنع الاعلي يا ابانور ان استمع نداء الظهور الذي ارتفع من شجر الطور الله لا اله الا هو
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-11-ar.txt,,الابدع الابهي هذا كتاب من لدي القيوم لقوم يعلمون هل الذين اعرضوا علي شيء لا و ربك المهيمن القيوم
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-463-ar.txt,,هو الظاهر فوق كل شيي هذا كتاب من لدنا الي الغلام الذي باسمه زينت الاسماء و يذكر في ملكوت
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-46-ar.txt,,إلهي إلهي تري فقري وغنايك وضعفي وقوتك وعجزي واقتدارك وجهلي وعلمك إن المسكين يقرع في هذا الحين باب كرمك
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-76-ar.txt,,سبحانك اللهم يا إلهي كلما أريد أن أذكرك يمنعني علوك واقتدارك لأني لو أذكرك بدوام جبروتك وبقاء ملكوتك أري
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-20-ar.txt,,‌الاقدس الاعظم شهد الله انه لا اله الا هو ينزل من سمآء الفضل ما شآء و اراد انه لهو
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-113-ar.txt,,سبحانك يا إلهي أشهد بأن العباد لو يتوجهون إليك ببصر الذي خلقت فيهم وسمع الذي أعطيتهم لتجذبهم كلمة واحدة
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-3-ar.txt,,بسمه الابهي ان يا رييس اسمع نداء الله الملك المهيمن القيوم انه ينادي بين الارض و السماء و يدع
Bahá'u'lláh,oceanoflights.org,bahaullah-st-052-ar.txt,,هو المقتدر علي ما يشاء بأمر من لدنه وهو الله كان علي كل شيء قديرا الحمد لله مموج أبحر
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-95-fa.txt,,هو المجيب في ملكوت السمع قد بدلنا النار بالحبر وأظهرنا به ما كان مكنونا في العلم ومسطورا من القلم
Bahá'u'lláh,oceanoflights.org,bahaullah-st-131-ar.txt,,هو العزيز هذا كتاب من هذا العبد الذي سمي بالحسين في ملكوت الأسماء إلي ملوك الأرض كلهم أجمعين لعل
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-118-ar.txt,,هو السامع وهو المجيب قل إلهي إلهي فضلك أخذني ورحمتك أحاطتني وجودك أعانني وجنودك نصرتني وعشقك هداني وشوقك دلني
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-58-ar.txt,,بسم ربنا الأقدس الأعظم العلي الأبهي سبحانك يا إلهي ومقصودي ومعبودي تسمع ندآء أحبايك وتري عمل أوليايك إنهم لا
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-205-fa.txt,,هو السامع المجيب اي اهل بها قسم بمالك ملكوت اسما كه معرضين از علما و امرا كه امروز بنار
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-89-ar.txt,,بسم الله الأعز الأطهر سبحانك اللهم يا إلهي طهر قلوب عبادك من مياه رحمتك وعنايتك ثم من كوثر فضلك
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-43-ar.txt,,هو‌ المبين ‌العليم ‌الحكيم شهد الله انه لا اله ‌الا هو و الذي ظهر انه لمحبوب العالم و‌ يدعو
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-15-ar.txt,,يا رب الأرض والسماء وموجد الأسماء تسمع ضجيج الأبهي من حصن العكا وتري أحبايه الأسرآء بأيدي الأشقيآء أي رب
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-170-ar.txt,,يا إلهي اسمك شفايي وذكرك دوايي وقربك رجايي وحبك مؤنسي ورحمتك طبيبي ومعيني في الدنيا والآخرة وإنك أنت المعط
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-251-ar.txt,,بسمه الباقي الدايم ذكر من لدنا للذين اقبلوا الي الوجه اذا اشرق من افق الامر بانوار احاطت السموات و‌الارضين
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-500-ar.txt,,هو الناطق امام الوجوه ذكر من لدي المظلوم للذين ما منعتهم العلوم و لا الظنون عن الله المهيمن القيوم
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-72-ar.txt,,بسم الله الاقدس ان يا خليل قم علي امر الجليل في هذه الايام التي فيها اسودت الوجوه و زاغت
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-25-ar.txt,,بسم ربنا الأقدس الأعظم العلي الأبهي سبحانك يا من باسمك غنت حمامة البيان علي أعلي الأغصان وارتفع نداء المخلصين
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-101-ar.txt,,بسم الله الاقدس هذا كتاب من لدنا الي الذي ما منعه ذكر شيء عن هذا الذكر الحكيم و به
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-16-fa.txt,,بسم الرب العزيز القدير هذا كتاب من شجرة الروح للذي آمن بالله ثم هدي وسمع ندآء الله عن ورآء
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-68-ar.txt,,سبحانك يا إلهي تراني محبوسا في هذا السجن وتعلم بأني ما وردت فيه إلا في سبيلك وإعلآء كلمتك وإظهار
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-204-ar.txt,,الابدع الاعظم سبحان الذي نطق و انطق به من في السموات و الارضين قد اتي بمظهر به خرقت الاحجاب
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-414-fa.txt,,لوح غلام الخلد هذا ذكر ما ظهر في سنة ستين في ايام الله المقتدر المهيمن العزيز العليم اذا قد
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-514-fa.txt,,هو الله تعالي شأنه الحكمة و البيان عبد حاضر با نامه‌ات حاضر و تلقاء وجه عرض نمود لله الحمد
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-245-fa.txt,,بسم ربنا الاقدس الاعظم العلي الابهي حمد مقصودي را‌ لايق و‌سزاست كه‌لم يزل و‌لايزال مقدس از‌حمد بوده و‌ساذج ثنا
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-70-ar.txt,,لك الحمد يا إلهي ولك الشكر يا سيدي وسندي ومقصودي أسيلك بأمرك الذي أحاط العالم والأمم وباسمك الذي به
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-27-ar.txt,,بسم الله الرؤف الرحيم ص و النباء العظيم قد اتي الرحمن بسلطان مبين و وضع الميزان و حشر من
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-304-ar.txt,,هو السامع المجيب يا علي قبل اكبر جميع عالم منتظر ظهور مالك قدم بوده‌اند بكمال نوحه و ندبه و
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-130-ar.txt,,إلهي إلهي أسيلك بأمواج بحر رحمتك وبالليالي المكنونة في عمان كرمك وبأنبيايك ورسلك وكتبك وصحفك أن تؤيدني علي ذكرك
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-154-ar.txt,,قد نزل لملا علي كندي الذي يحكم في الطآء هو البطاش ذو البأس الشديد ان يا علي قد بكي
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-43-fa.txt,,هو الباقي ببقاء نفسه أظهرت ماء الحيوان من كوثر فمي كما سترت شمس الحيوان خلف شعري أي في ظلمات
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-158-ar.txt,,يا إلهي أصبحت في جوارك والذي استجارك ينبغي أن يكون في كنف حفظك وحصن حمايتك أي رب نور باطني
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-117-ar.txt,,إلهي إلهي أنا أمتك وابنة أمتك أشهد بعظمتك وسلطانك وبعزك وقدرتك وكبريايك وبأنك أنت الله لا إله إلا أنت
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-428-ar.txt,,هو الاقدس الاعظم يا نور ان استمع ما يدعوك به مالك الظهور انه يجذبك و يعلمك و يعرفك و
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-129-ar.txt,,هوالابهي ان يا علي ان يا هدف القضآء ان يا علي ان يا ايها المتشبك من سهام البغضآء اسمع
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-16-ar.txt,,هو‌ المشرق ‌من ‌افقه‌ الاعلي تبارك الذي ينطق بما ينتفع به العالم و لكن القوم في حجاب مبين يسمعون
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-40-ar.txt,,سبحانك اللهم يا إلهي أسيلك باسمك الذي ما عرفه أحد حق العرفان وما بلغت إليه نفس حق البلوغ أسيلك
Bahá'u'lláh,لئالئ الحكمة، جلد ١,bahaullah-lh1-100-fa.txt,,بسمي السامع المجيب اي محمد قلي الحمد لله بعنايت الهي فايز شدي و بآفتاب حقيقت كه از افق سماء
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-125-ar.txt,,يا من كل شيء مضطرب من خشيتك وكل الوجوه ساجدة عند ظهورات أنوار وجهك وكل الأعناق خاضعة لسلطنتك وكل
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-86-fa.txt,,بنام دوست مهربان اي امة الله حمد كن محبوب عالم را كه در سجن اعظم عباد و اماء خود
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-23-ar.txt,,سبحانك اللهم يا إلهي أسيلك بهبوب أرياح فضلك وبمشارق وحيك ومطالع إلهامك بأن تنزل علي وعلي من أراد وجهك
Bahá'u'lláh,آثار قلم اعلى، جلد ٢,bahaullah-aqa2-75-ar.txt,,هذه سورة الدم قد رشحناها من بحر الغيب ليكون آية ظهوري بين الخلايق اجمعين هو‌البا قي ‌في ‌العرش‌ باسمي‌
Bahá'u'lláh,مناجاة مَجْمُوعَةُ أذكارٍ وَأدْعِيَةٍ مِنْ آثارِ حضرة بهاءالله,bahaullah-aiab-146-ar.txt,,فسبحانك اللهم يا إلهي أسيلك باسمك الذي به استقر جمالك علي عرش أمرك وباسمك الذي به تبدل كل شيء
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-184-fa.txt,,بنام محبوب آفاق يا عبد الحسين كتابت در بقعهٴ بيضا امام عين مالك اسما حاضر و لحاظ عنايت باو
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-233-fa.txt,,الأقدس الأمنع الأكرم انشاء الله از بادهٴ روحاني كه معرفت جمال رحمانيست بنوشي و بنوشاني اين رحيق معنوي نصيب
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-39-ar.txt,,الاعظم الاعظم ان استمع ما يوحي من شطر البلاء علي بقعة المحنة و الابتلاء من سدرة القضآء انه لا
Bahá'u'lláh,لئالئ الحكمة، جلد ٣,bahaullah-lh3-20-fa.txt,,هو الله هذه فردوس البقا قد فتحنا أبوابها لمن في السموات والأرض فأسرعوا إليها يا أيها المخلصون ولا تنقلبوا
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-137-ar.txt,,هو الباقي هذا كتاب جعلناه لقآينا للذين اقبلوا الي الله في تلك الايام التي فيها تغيرت البلاد من زار
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-98-fa.txt,,بنام محبوب عالميان ان شاء الله به‌عنايت رحماني به‌فيوضات فياض حقيقي فايز باشي و بعد كتابت به‌منظر اكبر فايز
Bahá'u'lláh,ادعيه مباركه، جلد ٢,bahaullah-am2-109-ar.txt,,سبحانك اللهم يا إلهي وسيدي ورجايي وكهفي ولهفي ومسكني ومأواي وعزي وذلي ثم يسري وشدتي ثم غنايي وفقري أسألك
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-267-ar.txt,,بسمي المشرق من افق البيان يا نصرالله اسمع النداء من السدرة المرتفعة علي الارض البيضآء شاطي بحر عناية ربك
Bahá'u'lláh,oceanoflights.org,bahaullah-st-112-3-ar.txt,,تالله لو لم يكن مخالفا بما نزل في الألواح لقبلت يد الذي يسفك دمي في سبيل الله محبوب العالمين
Bahá'u'lláh,ادعيه مباركه، جلد ٣,bahaullah-am3-13-ar.txt,,بسم ربنا الأقدس الأعظم العلي الأبهي سبحانك اللهم يا إلهي أشهد أن بحر رحمتك ماج أمام وجوه عبادك وشمس
Bahá'u'lláh,آثار قلم اعلى، جلد ١,bahaullah-aqa1-44-ar.txt,,الاقدس الاعظم يا معشر الاصفيآ لم يدر البهآء من اي مصآيبه يذكر لكم ايذكر ما ورد عليه من الذين
Bahá'u'lláh,آثار قلم اعلى، جلد ٣,bahaullah-aqa3-436-ar.txt,,هو الاقدس الامنع الاعز الابهي ان يا حسين اسمع نداء هذا الحسين حين الذي احاطه كلاب البغضا في هذالبير
Bahá'u'lláh,مجموعه اى از الواح جمال اقدس ابهى كه بعد از كتاب اقدس نازل شده,bahaullah-anbka-12-ar.txt,,هو العليم أن يا وفا أن اشكر ربك بما أيدك علي أمره وعرفك مظهر نفسه وأقامك علي ثناء ذكره
